?iso2_str	?age	?val_str	?pop	?den
"ES"	1982	"209906.414"	46030109	93
"ET"	1982	"1481.4679999999998"	82101998	74
"FI"	1982	"43083.583"	5404956	16
"FJ"	1982	"839.7429999999999"	849000	46
"FM"	1982	"55.004999999999995"	111000	158
"FO"	1982	"458.375"	49267	35
"GA"	1982	"6556.596"	1475000	6
"GB"	1982	"548520.8609999999"	62262000	256
"GD"	1982	"62.339"	110000	320
"GE"	1982	"6083.553"	4469200	68
"GH"	1982	"3043.6099999999997"	24233431	102
"GL"	1982	"517.047"	56615	0
"GM"	1982	"161.34799999999998"	1705000	164
"GN"	1982	"982.756"	10057975	41
"GQ"	1982	"73.34"	676000	24
"GR"	1982	"52148.407"	11305118	85
"GT"	1982	"3626.663"	13824463	129
"GW"	1982	"143.013"	1647000	44
"GY"	1982	"1404.461"	7529401	4
"HN"	1982	"1763.827"	8249574	64
"HT"	1982	"825.0749999999999"	9719932	350
"HU"	1982	"86871.23"	10014324	107
"ID"	1982	"105407.915"	237424363	124
"IL"	1982	"24081.189"	7869900	371
"IQ"	1982	"30623.117"	30399572	74
"IR"	1982	"138146.891"	78868711	48
"IS"	1982	"1598.812"	320060	3
"IT"	1982	"369681.271"	60681514	201
"JM"	1982	"6219.232"	2847232	252
"JO"	1982	"6292.572"	6508271	68
"JP"	1982	"939844.766"	127799000	337
"KE"	1982	"4693.76"	43013341	67
"KG"	1982	"6061.5509999999995"	5550239	27
"KH"	1982	"337.364"	14805358	82
"KI"	1982	"25.668999999999997"	103500	135
"KN"	1982	"66.006"	51300	164
"KP"	1982	"76966.663"	24051218	198
"KR"	1982	"141175.83299999998"	48875000	491
"KW"	1982	"21169.591"	3566437	200
"KY"	1982	"165.015"	54878	212
"KZ"	1982	"199488.467"	16600000	6
"LA"	1982	"157.68099999999998"	6500000	27
"LB"	1982	"6112.889"	4224000	404
"LK"	1982	"4415.068"	20860000	309
"LR"	1982	"601.3879999999999"	3786764	36
"LT"	1982	"17359.577999999998"	3187176	50
"LU"	1982	"8859.472"	509074	194
"LV"	1982	"11316.362"	2217053	34
"MA"	1982	"17058.884"	32545170	72
"MD"	1982	"12090.099"	3559500	122
"MG"	1982	"1012.092"	21926221	35
"MH"	1982	"55.004999999999995"	68000	343
"MK"	1982	"10469.285"	2055004	82
"MM"	1982	"5599.509"	60280000	74
"MO"	1982	"484.044"	544600	18568
"MR"	1982	"883.747"	3069000	3
"MT"	1982	"1312.7859999999998"	452515	1307
"MU"	1982	"502.37899999999996"	1286340	630
"MV"	1982	"47.671"	328536	1103
"MW"	1982	"594.054"	14901000	129
"MZ"	1982	"2541.2309999999998"	22894000	29
"NC"	1982	"1265.115"	256275	13
"NE"	1982	"748.068"	15730754	12
"NG"	1982	"65602.62999999999"	170123740	184
"NI"	1982	"2115.859"	5891199	42
"NP"	1982	"443.707"	29331000	199
"NZ"	1982	"18239.658"	4422700	17
"PE"	1982	"23670.485"	29496000	23
"PF"	1982	"337.364"	267000	63
"PG"	1982	"1947.177"	6187591	13
"PK"	1982	"37385.064999999995"	177100000	214
"PL"	1982	"422211.046"	38186860	120
"PT"	1982	"29255.325999999997"	10578776	115
"PW"	1982	"157.68099999999998"	20956	28
"PY"	1982	"1404.461"	6454548	14
"RU"	1982	"1722554.9149999998"	143030106	8
"RW"	1982	"608.722"	11689696	420
"SA"	1982	"158091.704"	27136977	12
"SB"	1982	"121.011"	523000	18
"SC"	1982	"84.341"	84000	186
"SI"	1982	"13325.877999999999"	2050189	101
"SK"	1982	"40351.668"	5445324	111
"SL"	1982	"553.717"	5485998	79
"SN"	1982	"3054.611"	12855153	65
"SO"	1982	"718.732"	10085638	16
"SR"	1982	"1873.837"	560157	3
"ST"	1982	"47.671"	163000	169
"SV"	1982	"1767.494"	6134000	342
"SY"	1982	"24488.226"	22530746	118
"SZ"	1982	"436.373"	1185000	68
"TC"	1982	"11.001"	44819	104
"TD"	1982	"205.35199999999998"	10329208	8
"TG"	1982	"733.4"	6619000	117
"TH"	1982	"37905.778999999995"	667201532	132
"TJ"	1982	"2354.214"	7616000	49
"TL"	1982	"176.016"	1066582	76
"TM"	1982	"33476.043"	5110000	11
"TN"	1982	"9526.866"	10732900	63
"TR"	1982	"86988.574"	74724269	97
"TT"	1982	"18426.675"	1227505	254
"TZ"	1982	"2167.197"	43188000	46
"UA"	1982	"447010.967"	45888000	77
"UY"	1982	"4873.442999999999"	3318535	19
"UZ"	1982	"110981.75499999999"	29559100	61
"VC"	1982	"40.336999999999996"	120000	307
"VE"	1982	"93405.824"	27150	30
"VN"	1982	"18382.671"	91519289	259
"VU"	1982	"51.337999999999994"	224564	20
"WS"	1982	"113.67699999999999"	179000	63
"YE"	1982	"5947.874"	25130000	45
"ZA"	1982	"280749.187"	48810427	41
"ZM"	1982	"3520.3199999999997"	12935000	17
"ZW"	1982	"8811.801"	12521000	26
"AD"	1983	"484.044"	84082	180
"AE"	1983	"35342.545999999995"	8264070	99
"AF"	1983	"2522.8959999999997"	29835392	44
"AM"	1983	"3490.984"	3262200	108
"AO"	1983	"5115.465"	18498000	15
"AR"	1983	"105213.564"	41281631	15
"AT"	1983	"51983.392"	8414638	1003
"AU"	1983	"225003.45299999998"	22875104	3
"AW"	1983	"649.059"	101484	567
"AZ"	1983	"33479.71"	9165000	106
"BA"	1983	"3542.3219999999997"	3839737	75
"BB"	1983	"685.7289999999999"	284589	660
"BD"	1983	"8236.082"	148000000	964
"BD"	1983	"8236.082"	158570535	964
"BE"	1983	"101623.571"	11007020	355
"BF"	1983	"594.054"	15730977	57
"BH"	1983	"8228.748"	1234571	1627
"BI"	1983	"205.35199999999998"	10216190	367
"BJ"	1983	"462.042"	9598787	78
"BN"	1983	"2706.2459999999996"	408786	67
"BO"	1983	"4290.389999999999"	10907778	9
"BR"	1983	"166632.147"	192376496	22
"BS"	1983	"2016.85"	353658	23
"BT"	1983	"29.336"	708427	18
"BW"	1983	"1030.427"	2029307	3
"BZ"	1983	"172.349"	333200	15
"CD"	1983	"4026.366"	71712867	29
"CF"	1983	"146.68"	4422000	7
"CG"	1983	"1144.104"	3686000	11
"CH"	1983	"40069.309"	7952600	188
"CI"	1983	"4840.44"	20617068	64
"CL"	1983	"20839.560999999998"	17248450	23
"CM"	1983	"6589.598999999999"	19100000	40
"CO"	1983	"49449.494999999995"	46366364	41
"CV"	1983	"36.67"	567000	126
"CY"	1983	"3098.615"	1099341	117
"CY"	1983	"3098.615"	838897	117
"DE"	1983	"867168.4929999999"	81799600	229
"DJ"	1983	"348.365"	906000	37
"DM"	1983	"40.336999999999996"	72660	105
"DZ"	1983	"52625.117"	37100000	15
"EC"	1983	"19556.111"	15007343	54
"EE"	1983	"16754.522999999997"	1340194	29
"EG"	1983	"57091.522999999994"	90000000	2755
"EG"	1983	"57091.522999999994"	90000000	7136
"EG"	1983	"57091.522999999994"	90000000	76
"ER"	1983	"528.048"	5824000	43
"ES"	1983	"204867.95599999998"	46030109	93
"ET"	1983	"1844.501"	82101998	74
"FI"	1983	"41576.445999999996"	5404956	16
"FJ"	1983	"715.0649999999999"	849000	46
"FM"	1983	"55.004999999999995"	111000	158
"FO"	1983	"487.71099999999996"	49267	35
"GA"	1983	"5518.835"	1475000	6
"GB"	1983	"545741.275"	62262000	256
"GD"	1983	"62.339"	110000	320
"GE"	1983	"2302.8759999999997"	4469200	68
"GH"	1983	"3655.999"	24233431	102
"GL"	1983	"363.03299999999996"	56615	0
"GM"	1983	"161.34799999999998"	1705000	164
"GN"	1983	"953.42"	10057975	41
"GQ"	1983	"62.339"	676000	24
"GR"	1983	"55544.049"	11305118	85
"GT"	1983	"3179.2889999999998"	13824463	129
"GW"	1983	"143.013"	1647000	44
"GY"	1983	"1246.78"	7529401	4
"HN"	1983	"2002.1819999999998"	8249574	64
"HT"	1983	"894.7479999999999"	9719932	350
"HU"	1983	"89137.436"	10014324	107
"ID"	1983	"104956.874"	237424363	124
"IL"	1983	"23938.176"	7869900	371
"IQ"	1983	"38749.189"	30399572	74
"IR"	1983	"149914.294"	78868711	48
"IS"	1983	"1547.474"	320060	3
"IT"	1983	"361364.51499999996"	60681514	201
"JM"	1983	"6450.253"	2847232	252
"JO"	1983	"7363.335999999999"	6508271	68
"JP"	1983	"932129.3979999999"	127799000	337
"KE"	1983	"4660.757"	43013341	67
"KG"	1983	"4473.74"	5550239	27
"KH"	1983	"366.7"	14805358	82
"KI"	1983	"22.002"	103500	135
"KN"	1983	"51.337999999999994"	51300	164
"KP"	1983	"79922.265"	24051218	198
"KR"	1983	"150079.30899999998"	48875000	491
"KW"	1983	"21609.630999999998"	3566437	200
"KY"	1983	"172.349"	54878	212
"KZ"	1983	"166731.156"	16600000	6
"LA"	1983	"179.683"	6500000	27
"LB"	1983	"7319.331999999999"	4224000	404
"LK"	1983	"4803.7699999999995"	20860000	309
"LR"	1983	"711.3979999999999"	3786764	36
"LT"	1983	"16204.473"	3187176	50
"LU"	1983	"8291.087"	509074	194
"LV"	1983	"9640.543"	2217053	34
"MA"	1983	"17795.950999999997"	32545170	72
"MD"	1983	"11191.684"	3559500	122
"MG"	1983	"663.727"	21926221	35
"MH"	1983	"62.339"	68000	343
"MK"	1983	"10839.652"	2055004	82
"MM"	1983	"5775.525"	60280000	74
"MO"	1983	"682.062"	544600	18568
"MR"	1983	"935.0849999999999"	3069000	3
"MT"	1983	"997.424"	452515	1307
"MU"	1983	"597.721"	1286340	630
"MV"	1983	"51.337999999999994"	328536	1103
"MW"	1983	"575.7189999999999"	14901000	129
"MZ"	1983	"1976.513"	22894000	29
"NC"	1983	"1155.105"	256275	13
"NE"	1983	"964.4209999999999"	15730754	12
"NG"	1983	"59929.780999999995"	170123740	184
"NI"	1983	"2002.1819999999998"	5891199	42
"NP"	1983	"495.04499999999996"	29331000	199
"NZ"	1983	"17964.632999999998"	4422700	17
"PE"	1983	"20450.859"	29496000	23
"PF"	1983	"421.705"	267000	63
"PG"	1983	"2009.5159999999998"	6187591	13
"PK"	1983	"40303.996999999996"	177100000	214
"PL"	1983	"422339.391"	38186860	120
"PT"	1983	"30179.41"	10578776	115
"PW"	1983	"157.68099999999998"	20956	28
"PY"	1983	"1455.799"	6454548	14
"RU"	1983	"1662526.125"	143030106	8
"RW"	1983	"696.73"	11689696	420
"SA"	1983	"161050.973"	27136977	12
"SB"	1983	"143.013"	523000	18
"SC"	1983	"99.009"	84000	186
"SI"	1983	"14389.307999999999"	2050189	101
"SK"	1983	"43508.954999999994"	5445324	111
"SL"	1983	"689.396"	5485998	79
"SN"	1983	"2632.906"	12855153	65
"SO"	1983	"935.0849999999999"	10085638	16
"SR"	1983	"1375.125"	560157	3
"ST"	1983	"55.004999999999995"	163000	169
"SV"	1983	"1903.173"	6134000	342
"SY"	1983	"27960.875"	22530746	118
"SZ"	1983	"271.358"	1185000	68
"TC"	1983	"14.668"	44819	104
"TD"	1983	"205.35199999999998"	10329208	8
"TG"	1983	"546.3829999999999"	6619000	117
"TH"	1983	"42449.191999999995"	667201532	132
"TJ"	1983	"2449.556"	7616000	49
"TL"	1983	"176.016"	1066582	76
"TM"	1983	"34620.147"	5110000	11
"TN"	1983	"11305.360999999999"	10732900	63
"TR"	1983	"90541.897"	74724269	97
"TT"	1983	"16303.482"	1227505	254
"TZ"	1983	"2218.535"	43188000	46
"UA"	1983	"445943.87"	45888000	77
"UY"	1983	"3817.3469999999998"	3318535	19
"UZ"	1983	"100912.173"	29559100	61
"VC"	1983	"40.336999999999996"	120000	307
"VE"	1983	"93101.46299999999"	27150	30
"VN"	1983	"19317.755999999998"	91519289	259
"VU"	1983	"55.004999999999995"	224564	20
