?iso2_str	?age	?val_str	?pop	?den
"KG"	2006	"34.8"	5550239	27
"KH"	2006	"0.0"	14805358	82
"KP"	2006	"3693.8"	24051218	198
"KR"	2006	"11172.900000000001"	48875000	491
"KW"	2006	"1235.4"	3566437	200
"KZ"	2006	"482.9"	16600000	6
"LB"	2006	"0.0"	4224000	404
"LK"	2006	"0.0"	20860000	309
"LT"	2006	"923.9"	3187176	50
"LU"	2006	"132.4"	509074	194
"LV"	2006	"1238.6000000000001"	2217053	34
"MA"	2006	"0.0"	32545170	72
"MD"	2006	"11.299999999999999"	3559500	122
"MK"	2006	"157.6"	2055004	82
"MM"	2006	"0.0"	60280000	74
"MT"	2006	"153.2"	452515	1307
"MZ"	2006	"306.8"	22894000	29
"NG"	2006	"875.2"	170123740	184
"NI"	2006	"0.0"	5891199	42
"NP"	2006	"0.0"	29331000	199
"NZ"	2006	"1199.3000000000002"	4422700	17
"PE"	2006	"452.0"	29496000	23
"PK"	2006	"951.6"	177100000	214
"PL"	2006	"3249.7999999999997"	38186860	120
"PT"	2006	"1012.7"	10578776	115
"PY"	2006	"0.0"	6454548	14
"RU"	2006	"66127.5"	143030106	8
"SA"	2006	"2588.3"	27136977	12
"SI"	2006	"576.6999999999999"	2050189	101
"SK"	2006	"525.8"	5445324	111
"SN"	2006	"0.0"	12855153	65
"SV"	2006	"99.6"	6134000	342
"SY"	2006	"0.0"	22530746	118
"TG"	2006	"0.0"	6619000	117
"TH"	2006	"1274.5"	667201532	132
"TJ"	2006	"348.3"	7616000	49
"TM"	2006	"112.19999999999999"	5110000	11
"TN"	2006	"0.0"	10732900	63
"TR"	2006	"6441.000000000001"	74724269	97
"TT"	2006	"0.0"	1227505	254
"TZ"	2006	"0.0"	43188000	46
"UA"	2006	"930.5999999999999"	45888000	77
"UY"	2006	"71.8"	3318535	19
"UZ"	2006	"825.6"	29559100	61
"VE"	2006	"1854.3"	27150	30
"VN"	2006	"0.0"	91519289	259
"YE"	2006	"0.0"	25130000	45
"ZA"	2006	"2914.4"	48810427	41
"ZM"	2006	"0.5"	12935000	17
"ZW"	2006	"0.0"	12521000	26
"AE"	2007	"1422.0"	8264070	99
"AM"	2007	"565.0"	3262200	108
"AO"	2007	"31.0"	18498000	15
"AR"	2007	"999.0"	41281631	15
"AT"	2007	"3976.0"	8414638	1003
"AU"	2007	"9051.0"	22875104	3
"AZ"	2007	"300.0"	9165000	106
"BA"	2007	"885.0"	3839737	75
"BD"	2007	"0.0"	148000000	964
"BD"	2007	"0.0"	158570535	964
"BE"	2007	"2776.0"	11007020	355
"BH"	2007	"320.0"	1234571	1627
"BJ"	2007	"0.0"	9598787	78
"BN"	2007	"427.0"	408786	67
"BO"	2007	"0.0"	10907778	9
"BR"	2007	"10621.0"	192376496	22
"BW"	2007	"0.0"	2029307	3
"CD"	2007	"0.0"	71712867	29
"CG"	2007	"8.0"	3686000	11
"CH"	2007	"2740.0"	7952600	188
"CI"	2007	"0.0"	20617068	64
"CL"	2007	"8.0"	17248450	23
"CM"	2007	"353.0"	19100000	40
"CO"	2007	"106.0"	46366364	41
"CY"	2007	"304.0"	1099341	117
"CY"	2007	"304.0"	838897	117
"DE"	2007	"26843.0"	81799600	229
"DZ"	2007	"701.0"	37100000	15
"EC"	2007	"104.0"	15007343	54
"EE"	2007	"63.0"	1340194	29
"EG"	2007	"3887.0"	90000000	2755
"EG"	2007	"3887.0"	90000000	7136
"EG"	2007	"3887.0"	90000000	76
"ER"	2007	"0.0"	5824000	43
"ES"	2007	"12095.0"	46030109	93
"ET"	2007	"16.0"	82101998	74
"FI"	2007	"1288.0"	5404956	16
"GA"	2007	"14.0"	1475000	6
"GB"	2007	"14300.0"	62262000	256
"GE"	2007	"20.0"	4469200	68
"GH"	2007	"13.0"	24233431	102
"GR"	2007	"1407.0"	11305118	85
"GT"	2007	"797.0"	13824463	129
"HN"	2007	"0.0"	8249574	64
"HT"	2007	"0.0"	9719932	350
"HU"	2007	"1778.0"	10014324	107
"ID"	2007	"1241.0"	237424363	124
"IL"	2007	"2777.0"	7869900	371
"IQ"	2007	"112.0"	30399572	74
"IR"	2007	"3096.0"	78868711	48
"IS"	2007	"207.0"	320060	3
"IT"	2007	"15544.0"	60681514	201
"JM"	2007	"84.0"	2847232	252
"JO"	2007	"193.0"	6508271	68
"JP"	2007	"70795.0"	127799000	337
"KE"	2007	"0.0"	43013341	67
"KG"	2007	"42.0"	5550239	27
"KH"	2007	"0.0"	14805358	82
"KP"	2007	"4188.0"	24051218	198
"KR"	2007	"8957.0"	48875000	491
"KW"	2007	"1451.0"	3566437	200
"KZ"	2007	"584.0"	16600000	6
"LB"	2007	"0.0"	4224000	404
"LK"	2007	"0.0"	20860000	309
"LT"	2007	"1301.0"	3187176	50
"LU"	2007	"146.0"	509074	194
"LV"	2007	"1355.0"	2217053	34
"MA"	2007	"0.0"	32545170	72
"MD"	2007	"14.0"	3559500	122
"MK"	2007	"185.0"	2055004	82
"MM"	2007	"0.0"	60280000	74
"MT"	2007	"173.0"	452515	1307
"MZ"	2007	"338.0"	22894000	29
"NG"	2007	"1023.0"	170123740	184
"NI"	2007	"0.0"	5891199	42
"NP"	2007	"0.0"	29331000	199
"NZ"	2007	"1481.0"	4422700	17
"PE"	2007	"539.0"	29496000	23
"PK"	2007	"1036.0"	177100000	214
"PL"	2007	"2592.0"	38186860	120
"PT"	2007	"1735.0"	10578776	115
"PY"	2007	"0.0"	6454548	14
"RU"	2007	"63382.0"	143030106	8
"SA"	2007	"2874.0"	27136977	12
"SI"	2007	"602.0"	2050189	101
"SK"	2007	"1576.0"	5445324	111
"SN"	2007	"0.0"	12855153	65
"SV"	2007	"116.0"	6134000	342
"SY"	2007	"0.0"	22530746	118
"TG"	2007	"0.0"	6619000	117
"TH"	2007	"1388.0"	667201532	132
"TJ"	2007	"361.0"	7616000	49
"TM"	2007	"139.0"	5110000	11
"TN"	2007	"0.0"	10732900	63
"TR"	2007	"7351.0"	74724269	97
"TT"	2007	"0.0"	1227505	254
"TZ"	2007	"0.0"	43188000	46
"UA"	2007	"989.0"	45888000	77
"UY"	2007	"81.0"	3318535	19
"UZ"	2007	"981.0"	29559100	61
"VE"	2007	"2135.0"	27150	30
"VN"	2007	"0.0"	91519289	259
"YE"	2007	"0.0"	25130000	45
"ZA"	2007	"3210.0"	48810427	41
"ZM"	2007	"1.0"	12935000	17
"ZW"	2007	"0.0"	12521000	26
